,confidence,word
0,<...> good <...>,0.5325000286102295
1,<...> answer <...>,0.5830000042915344
2,<...> answer <...>,0.5954999923706055
3,<...> answer <...>,0.5839999914169312
4,<...> answer <...>,0.5824999809265137
5,<...> answer <...>,0.5964999794960022
6,<...> good <...>,0.5210000276565552
7,<...> answer <...>,0.5983999967575073
8,<...> answer <...>,0.6147000193595886
9,<...> answer <...>,0.5960000157356262
10,<...> answer <...>,0.5950000286102295
11,<...> answer <...>,0.6003000140190125
12,<...> answer <...>,0.6017000079154968
13,<...> answer <...>,0.6017000079154968
14,<...> answer <...>,0.6093999743461609
15,<...> answer <...>,0.6046000123023987
16,<...> answer <...>,0.5771999955177307
17,<...> answer <...>,0.6133000254631042
18,<...> good <...>,0.5205000042915344
19,<...> answer <...>,0.5911999940872192
