,confidence,word
0,<...> you <...>,0.5146999955177307
1,<...> you <...>,0.5296000242233276
2,<...> you <...>,0.5263000130653381
3,<...> you <...>,0.5546000003814697
4,<...> you <...>,0.5512999892234802
5,<...> you <...>,0.5551000237464905
6,<...> you <...>,0.5421000123023987
7,<...> you <...>,0.5497999787330627
8,<...> you <...>,0.5561000108718872
9,<...> you <...>,0.5670999884605408
10,<...> you <...>,0.5670999884605408
11,<...> you <...>,0.5820000171661377
12,<...> you <...>,0.5666999816894531
13,<...> you <...>,0.5546000003814697
14,<...> you <...>,0.5637999773025513
15,<...> you <...>,0.5580000281333923
16,<...> you <...>,0.5647000074386597
17,<...> you <...>,0.5353999733924866
18,<...> you <...>,0.5651999711990356
19,<...> you <...>,0.5666999816894531
