,confidence,word
0,<...> affirmative <...>,0.38260000944137573
1,<...> affirmative <...>,0.5008000135421753
2,<...> affirmative <...>,0.5253000259399414
3,<...> affirmative <...>,0.5508000254631042
4,<...> affirmative <...>,0.5705000162124634
5,<...> affirmative <...>,0.5497999787330627
6,<...> affirmative <...>,0.5468999743461609
7,<...> affirmative <...>,0.5401999950408936
8,<...> affirmative <...>,0.536899983882904
9,<...> affirmative <...>,0.5444999933242798
10,<...> affirmative <...>,0.5508000254631042
11,<...> affirmative <...>,0.5497999787330627
12,<...> affirmative <...>,0.5565999746322632
13,<...> affirmative <...>,0.5335000157356262
14,<...> affirmative <...>,0.5561000108718872
15,<...> affirmative <...>,0.5656999945640564
16,<...> affirmative <...>,0.5800999999046326
17,<...> affirmative <...>,0.5454999804496765
18,<...> affirmative <...>,0.5372999906539917
19,<...> affirmative <...>,0.5613999962806702
