,confidence,word
0,<...> time <...>,0.5002999901771545
1,<...> time <...>,0.501800000667572
2,<...> time <...>,0.4997999966144562
3,<...> time <...>,0.49889999628067017
4,<...> time <...>,0.5008000135421753
5,<...> time <...>,0.4997999966144562
6,<...> time <...>,0.5008000135421753
7,<...> time <...>,0.5002999901771545
8,<...> time <...>,0.501800000667572
9,<...> time <...>,0.5026999711990356
10,<...> time <...>,0.5008000135421753
11,<...> time <...>,0.5022000074386597
12,<...> time <...>,0.5060999989509583
13,<...> time <...>,0.501800000667572
14,<...> time <...>,0.5031999945640564
15,<...> time <...>,0.5041999816894531
16,<...> time <...>,0.507099986076355
17,<...> time <...>,0.5060999989509583
18,<...> time <...>,0.501800000667572
19,<...> time <...>,0.501800000667572
