,confidence,word
0,<...> game <...>,0.5012999773025513
1,<...> game <...>,0.49939998984336853
2,<...> game <...>,0.5002999901771545
3,<...> game <...>,0.4984000027179718
4,<...> game <...>,0.5008000135421753
5,<...> game <...>,0.5037000179290771
6,<...> game <...>,0.5002999901771545
7,<...> game <...>,0.490200012922287
8,<...> game <...>,0.4959999918937683
9,<...> game <...>,0.5022000074386597
10,<...> game <...>,0.4912000000476837
11,<...> game <...>,0.5045999884605408
12,<...> game <...>,0.5051000118255615
13,<...> game <...>,0.49549999833106995
14,<...> game <...>,0.4984000027179718
15,<...> game <...>,0.49790000915527344
16,<...> game <...>,0.5002999901771545
17,<...> game <...>,0.506600022315979
18,<...> game <...>,0.49939998984336853
19,<...> game <...>,0.49939998984336853
