,confidence,word
0,<...> ignoring <...>,0.5220000147819519
1,<...> ignoring <...>,0.5090000033378601
2,<...> ignoring <...>,0.49549999833106995
3,<...> ignoring <...>,0.5074999928474426
4,<...> me <...>,0.5031999945640564
5,<...> ignoring <...>,0.511900007724762
6,<...> ignoring <...>,0.5084999799728394
7,<...> me <...>,0.4724000096321106
8,<...> ignoring <...>,0.5152000188827515
9,<...> me <...>,0.5060999989509583
10,<...> ignoring <...>,0.49939998984336853
11,<...> ignoring <...>,0.5060999989509583
12,<...> ignoring <...>,0.5022000074386597
13,<...> ignoring <...>,0.51910001039505
14,<...> ignoring <...>,0.5037000179290771
15,<...> ignoring <...>,0.5080000162124634
16,<...> ignoring <...>,0.49070000648498535
17,<...> me <...>,0.5026999711990356
18,<...> me <...>,0.49889999628067017
19,<...> ignoring <...>,0.5022000074386597
