,confidence,word
0,<...> cream <...>,0.506600022315979
1,<...> cream <...>,0.5220000147819519
2,<...> ice <...>,0.5051000118255615
3,<...> cream <...>,0.5224000215530396
4,<...> cream <...>,0.5127999782562256
5,<...> cream <...>,0.51910001039505
6,<...> cream <...>,0.5142999887466431
7,<...> cream <...>,0.5253000259399414
8,<...> cream <...>,0.5214999914169312
9,<...> cream <...>,0.5103999972343445
10,<...> cream <...>,0.5253000259399414
11,<...> cream <...>,0.5156999826431274
12,<...> cream <...>,0.5224000215530396
13,<...> cream <...>,0.5146999955177307
14,<...> cream <...>,0.5228999853134155
15,<...> ice <...>,0.507099986076355
16,<...> cream <...>,0.5210000276565552
17,<...> cream <...>,0.5095000267028809
18,<...> cream <...>,0.5205000042915344
19,<...> cream <...>,0.5220000147819519
