,confidence,word
0,<...> cheer <...>,0.4912000000476837
1,<...> cheer <...>,0.4997999966144562
2,<...> cheer <...>,0.5113999843597412
3,<...> cheer <...>,0.5248000025749207
4,<...> cheer <...>,0.5306000113487244
5,<...> cheer <...>,0.5358999967575073
6,<...> cheer <...>,0.5277000069618225
7,<...> cheer <...>,0.5138000249862671
8,<...> cheer <...>,0.5253000259399414
9,<...> cheer <...>,0.5430999994277954
10,<...> cheer <...>,0.5454999804496765
11,<...> cheer <...>,0.5335000157356262
12,<...> cheer <...>,0.5329999923706055
13,<...> cheer <...>,0.5393000245094299
14,<...> cheer <...>,0.5248000025749207
15,<...> cheer <...>,0.5095000267028809
16,<...> cheer <...>,0.5444999933242798
17,<...> cheer <...>,0.5396999716758728
18,<...> cheer <...>,0.5382999777793884
19,<...> cheer <...>,0.5407000184059143
